k [1/Mpc],P(k) [Mpc^3]
0.001,2383.663735672058
0.0010312831606721848,2460.5356802774854
0.0010635449574860113,2539.8096827498366
0.0010968160052731383,2621.5546336477173
0.0011311278765939214,2705.8410218632407
0.0011665131316981963,2792.7407717019187
0.0012030053494233243,2882.3273865048727
0.001240639159058832,2974.675985869182
0.0012794502732078738,3069.8629021798847
0.0013194755216767062,3167.9658230590335
0.0013607528864243335,3269.0640245459545
0.001403321537605485,3373.238081778445
0.0014472218707411348,3480.569816941118
0.0014924955450518296,3591.1425654857053
0.0015391855229902058,3705.0408382183887
0.0015873361110102092,3822.349965148792
0.0016369930016117025,3943.1565819547855
0.0016882033167003635,4067.548510028687
0.0017410156523040162,4195.614315749486
0.0017954801246878311,4327.443645542717
0.001851648417912155,4463.127128634263
0.0019095738328780976,4602.755386189917
0.0019693113379074226,4746.419488956057
0.0020309176209047358,4894.211251216321
0.00209445114315147,5046.222724476387
0.0021599721947827186,5202.546182628344
0.002227542951999558,5363.2743025667105
0.002297227536071153,5528.499080031193
0.0023690920741826337,5698.311290566398
0.0024432047621864884,5872.801452543165
0.0025196359293170154,6052.059520591658
0.002598458104929249,6236.174375452684
0.002679746087325691,6425.234106919488
0.0027635770147361595,6619.325472648821
0.0028500304385181076,6818.532126061833
0.002939188398646887,7022.935640465914
0.0030311355015675786,7232.615688071322
0.003125959000482281,7447.649034481626
0.0032237488781490294,7668.10963146124
0.0033245979322709418,7894.068672789558
0.0034286018635565864,8125.5925588376795
0.0035358593665351795,8362.742567500265
0.0036464722232127486,8605.576005738401
0.0037605453996581717,8854.144861555957
0.0038781871456107235,9108.494671748653
0.003999509097203665,9368.665623551227
0.004124626382901352,9634.69100816112
0.004253657732750387,9906.594081664678
0.004386725591048499,10184.39048827598
0.004523956232538054,10468.088090866453
0.004665479882234474,10757.684582200658
0.00481143083900326,11053.16832839995
0.004961947603002905,11354.517886330026
0.005117173007114606,11661.6933308744
0.005277254352483538,11974.638040838574
0.005442343548300268,12293.28360749792
0.005612597255954973,12617.559533162621
0.005788177037701276,12947.395214690756
0.005969249509970734,13282.709274467517
0.0061559865014835105,13623.381554374342
0.006348565216305219,13969.222277043847
0.006547168402004739,14320.014396806762
0.006751984523072504,14675.531780867783
0.006963207939763887,15035.575452866155
0.007181039092537352,15399.940604101785
0.007405684692262439,15768.397859325862
0.007637357916378023,16140.641708886464
0.007876278611187058,16516.31739549683
0.008122673500479715,16895.04580852794
0.008376776400682922,17276.450040475665
0.008638828442740451,17660.15181300737
0.00890907830093414,18045.750519561654
0.009187782428863334,18432.788347822698
0.009475205302806548,18820.733427589585
0.009771619672696179,19209.021247332355
0.010077306820944614,19597.050553283527
0.010392556829367128,19984.171433467607
0.010717668854455029,20369.700757124545
0.011052951411260219,20752.91963465606
0.011398722666160524,21133.051029674738
0.011755310738783695,21509.27917280482
0.012123054013376525,21880.7558617755
0.012502301459914562,22246.575214937176
0.012893412965257155,22605.787116644016
0.013296759674662125,22957.413087747507
0.013712724343984005,23300.412205626388
0.014141701702890237,23633.682790371764
0.014584098829439866,23956.09973799354
0.015040335536380253,24266.498720040687
0.015510844769528404,24563.663910285377
0.015996073018614877,24846.36475849362
0.016496480740980212,25113.350010974762
0.017012542798525897,25363.320438757193
0.017544748908334597,25594.97189777055
0.018093604107387164,25807.006569995483
0.018659629231817465,25998.114660248215
0.019243361411159808,26167.00105470758
0.019845354578058035,26312.404838182625
0.020466179993919902,26433.1025244791
0.02110642679101555,26527.91934809028
0.021766702531534603,26595.7439580084
0.022447633784132247,26635.56724845432
0.023149866718511613,26646.497885660872
0.023874067718606475,26627.738071937576
0.02462092401494627,26578.64868236422
0.025391144336803482,26498.823294135844
0.026185459584742336,26387.98372393272
0.02700462352420683,26246.030266135604
0.02784941350080645,26073.227769948415
0.0287206311779783,25870.016486425488
0.02961910329772555,25637.003616665694
0.030545682465154333,25375.331989031507
0.03150124795755329,25086.42724055585
0.03248670655878377,24771.801407811843
0.033502993419772316,24433.36285780323
0.034551072945922204,24073.325793074946
0.03563193971228586,23693.916500019048
0.03674661940736691,23298.03462681292
0.037896169806447194,22889.508670622377
0.03908168177536267,22472.06784725602
0.04030428030568053,22048.98107936808
0.0415651255822599,21622.642060380396
0.04286541408420929,21195.18848982014
0.044206379720285335,20769.068014470886
0.045589294999810626,20348.80348457418
0.04701547224022133,19939.266714313067
0.04848626481239083,19544.674595961154
0.05000306842491095,19167.15073550216
0.05156732244854968,18807.921322516846
0.05318051128214202,18467.781346832322
0.05484416576121021,18146.17668059957
0.05655986461065008,17842.24557766498
0.058329235942862066,17554.230026254132
0.06015395880274839,17279.266912210398
0.062035764761042736,17014.256241508294
0.06397643955748429,16754.95509854571
0.06597782479539538,16496.889266461763
0.06804181968927103,16234.595610252689
0.07017038286703833,15962.253739008003
0.0723655342286966,15673.475851442665
0.07462935686310139,15361.784413595307
0.0769639990247116,15021.338160585738
0.07937167617217551,14647.296988704407
0.0818546730706903,14237.157626218092
0.08441534596012984,13790.831809537129
0.08705612479099864,13312.063828104005
0.08977951553033328,12807.860197311062
0.0925881025397396,12287.957854034612
0.095484551027823,11762.110662667686
0.0984716095793378,11240.022107797773
0.10155211276345685,10733.601598164398
0.1047289838236359,10254.336737520345
0.10800523745162532,9812.953226019104
0.11138398264826196,9417.684907565521
0.11486842567375537,9073.753721294792
0.11846187309026847,8780.795693914813
0.12216773489967929,8533.148680033335
0.1259895277795028,8319.624829617876
0.12993087842004167,8124.720280928982
0.13399552696593392,7931.1153582418165
