k [1/Mpc],P(k) [Mpc^3]
0.0001,1051.1064656571864
0.00010392556829367125,1089.0839949504018
0.00010800523745162529,1128.4227065741118
0.00011224505680853065,1169.1700978470992
0.00011665131316981963,1211.3752060958616
0.00012123054013376525,1255.088670920496
0.00012598952777950273,1300.3626742753615
0.00013093533273536104,1347.250839306032
0.00013607528864243335,1395.8084648024003
0.00014141701702890234,1446.0925624130564
0.00014696843861124463,1498.1619120329449
0.00015273778503907136,1552.0770060007217
0.00015873361110102093,1607.8998096315079
0.00016496480740980205,1665.6940653987265
0.0001714406135851971,1725.5252661134352
0.00017817063195457305,1787.4606805834117
0.00018516484179121546,1851.5694158415974
0.000192433614111598,1917.9220918027684
0.00019998772705352857,1986.5911235699434
0.0002078383818579757,2057.650579398957
0.00021599721947827182,2131.1760415655212
0.0002244763378413224,2207.2448941230423
0.0002332883097864157,2285.935906226785
0.00024244620170823283,2367.3294561111593
0.0002519635929317015,2451.5074497012033
0.0002618545958474233,2538.5529541661435
0.0002721338768375308,2628.5505864311017
0.0002828166780230032,2721.5858107301283
0.0002939188398646886,2817.7450654732643
0.0003054568246515432,2917.115985708112
0.00031744774091091926,3019.7868798730374
0.00032990936877709396,3125.847079256922
0.00034286018635565856,3235.386116266949
0.00035631939712285854,3348.4935305521603
0.000370306958400514,3465.2593201764976
0.00038484361094874304,3585.773075187824
0.0003999509097203664,3710.124378080873
0.00041565125582259895,3838.4022908901297
0.00043196792973341727,3970.694828690664
0.0004489251258218605,4107.089326345399
0.0004665479882234472,4247.670988331475
0.000484862648123908,4392.523279176731
0.000503896262506515,4541.727674508116
0.0005236770544204653,4695.362624405619
0.0005442343548300266,4853.50413198611
0.0005655986461065005,5016.224006370289
0.0005878016072274912,5183.589862072024
0.0006108761607505036,5355.664829630755
0.0006348565216305217,5532.504938839411
0.0006597782479539537,5714.160716814932
0.0006856782936641739,5900.675227594681
0.0007125950633568407,6092.083335870319
0.0007405684692262436,6288.412047627892
0.0007696399902471156,6489.676006282725
0.0007998527336796708,6695.879709593354
0.000831251498989063,6907.016089516785
0.0008638828442740447,7123.0645977680815
0.000897795155303332,7343.992661897177
0.0009330387172620361,7569.7514545628665
0.0009696657893145519,7800.276996309593
0.001007730682094461,8035.489409258537
0.0010472898382363582,8275.289854088453
0.0010884019160690055,8519.562893100581
0.0011311278765939214,8768.176163259071
0.001175531073878369,9020.979745800225
0.0012216773489967915,9277.80405626613
0.0012696351276599736,9538.455522136404
0.0013194755216767058,9802.719318034728
0.0013712724343984,10070.355175341943
0.0014251026703029975,10341.096304806873
0.0014810460488806749,10614.653459468997
0.0015391855229902056,10890.716309257112
0.001599607301861487,11168.952041955983
0.0016624009789266115,11449.004795416737
0.0017276596646690358,11730.49565378242
0.0017954801246878305,12013.021719173445
0.0018659629231817451,12296.151214637086
0.001939212572065829,12579.426150387046
0.0020153376859417325,12862.365451955253
0.002094451143151469,13144.465916191306
0.002176670253153458,13425.202210768726
0.002262116930469025,13704.027119981953
0.002350917875457286,13980.37259592951
0.002443204762186487,14253.651893740473
0.0025391144336803463,14523.26256797705
0.002638789104828933,14788.585868224176
0.002742376573264949,15048.980460033195
0.0028500304385181063,15303.78349541291
0.0029619103297725525,15552.321112960559
0.0030781821425650787,15793.91714510663
0.003199018284775064,16027.889562274097
0.0033245979322709396,16253.490625024888
0.003455107294592217,16469.876337173228
0.0035907398910610534,16676.225138810387
0.0037316968377327513,16872.003818963294
0.0038781871456107214,17056.831232875084
0.0040304280305680515,17230.036653819272
0.00418864523543527,17390.273127832417
0.004353073364731888,17536.13086308453
0.00452395623253805,17666.671518605846
0.004701547224022131,17781.311181395507
0.004886109671160325,17879.50150326039
0.005077917243205399,17960.708036369506
0.005277254352483535,18024.425491269292
0.005484416576121017,18069.98708123555
0.005699711094326071,18096.562108572485
0.005923457145875801,18103.34827719612
0.006155986501483508,18089.522461813172
0.006397643955748424,18054.305802611732
0.0066487878384172625,17996.977079280758
0.0069097905457156435,17916.871233842863
0.007181039092537346,17813.403464929484
0.007462935686310132,17685.96426612143
0.007755898323389004,17534.003085542292
0.00806036140886134,17357.043362441033
0.008376776400682916,17154.6228809876
0.008705612479099857,16926.411246071268
0.009047357242349292,16672.03576477747
0.00940251742967013,16391.1734835682
0.009771619672696168,16083.666346189577
0.010155211276345676,15749.404165972343
0.010553861030365234,15388.503431079238
0.010968160052731372,15001.196469856472
0.011398722666160517,14587.857162291672
0.011846187309026826,14149.137279098353
0.012311217482038896,13685.748761359993
0.012794502732078732,13198.709151753706
0.013296759674662111,12689.319572341314
0.013818733056536317,12159.119165942717
0.014361196859990781,11610.05215167816
0.014924955450518284,11044.290416200543
0.015510844769528393,10464.354298148248
0.016119733573881575,9873.172784860244
0.01675252472408214,9274.019557273952
0.017410156523040152,8670.492294061083
0.018093604107387147,8066.5393833654525
0.01880388089340914,7466.308761502431
0.019542040079740527,6874.143756037078
0.02030917620904734,6294.809439012546
0.021106426791015535,5732.777873566844
0.021934973989050584,5192.489181783635
0.02279604637318978,4678.082578813366
0.023690920741826323,4193.17907885301
0.02462092401494623,3742.3460065259105
0.02558743520168586,3328.829350603362
0.02659188744512693,2954.4824741034054
0.027635770147361564,2620.12203624542
0.028720631177978267,2325.290708653622
0.029848079169243254,2070.203053499434
0.03101978590138095,1854.3480306084205
0.03223748878149028,1676.252435792696
0.0335029934197723,1534.3672235782774
0.03481817630688963,1426.956191093881
0.03618498759642746,1350.9678994550488
0.037605453996581675,1303.3531457716535
0.03908168177536263,1281.1641519512734
0.04061585988376978,1279.282578752611
0.04221026320156896,1293.170991720981
0.04386725591048496,1319.110784435661
0.0455892949998106,1352.9762811770222
0.047378933909631396,1385.8243228873566
0.049238826317067365,1406.3178520367455
0.05117173007114603,1405.5091544511818
0.05318051128214196,1376.8345883015272
0.05526814857144601,1317.4899705009445
0.057437737488265785,1227.4300392650637
0.0596924950997073,1109.5881465312416
0.0620357647610427,970.7769042586045
0.06447102107323864,822.0484102963125
0.06700187503509585,677.1596652075556
0.06963207939763882,549.3994026749319
0.0723655342286965,444.68477671162924
0.07520629269592405,367.0965656270991
0.07815856707684081,319.91700366938164
0.08122673500479707,298.6551206558057
0.08441534596012978,298.2181094091989
0.0877291280161335,313.6899435537925
0.09117299484984914,337.8573614877115
0.09475205302806537,360.96770938182533
0.09847160957933764,371.08091425781316
0.1023371798632519,358.1305146335605
0.10635449574860109,320.9484236277063
0.11052951411260206,268.8077118010212
0.1148684256737553,214.24073526200078
0.1193776641714435,168.30118527605583
0.1240639159058831,138.62053278967272
0.12893412965257148,126.15331408005636
0.13399552696593373,126.95567726581248
0.1392556128874462,134.97004225902018
0.14472218707411338,141.63204094164865
0.15040335536380234,138.49264382766603
0.15630754179458153,123.37521807518489
0.16244350109588662,101.62920841726368
0.16882033167003618,82.51124681992292
0.17544748908334581,71.20059236168304
0.1823348000868439,67.86469567816135
0.189492477187382,68.82125648343865
0.19693113379074215,68.15622965535916
0.20466179993919872,62.517318299674045
0.21269593866686892,53.48205430854851
0.22104546299710207,45.70329987769886
0.22972275360711503,41.55535638760891
0.23874067718606454,40.03457259823552
0.2481126055137766,38.21396140200675
0.25785243528842716,34.5311128211323
0.26797460873256895,30.280659432920316
0.27849413500806414,27.2629252139675
0.28942661247167484,25.488506272126767
0.3007882518043098,23.697922852511034
0.31259590004822796,21.364258381352297
0.324867065587837,19.18126345522395
0.3376199441111335,17.59846099601231
0.35087344559027084,16.19933470854217
0.36464722232127456,14.687827659917287
0.37896169806447155,13.307198205855936
0.3938380983288488,12.16934416634775
0.4092984818452433,11.095847586735688
