k [1/Mpc],P(k) [Mpc^3]
0.0001,529.1578750007121
0.00010392556829367125,548.3391670190435
0.00010800523745162529,568.2153143960179
0.00011224505680853065,588.8114948922936
0.00011665131316981963,610.1537339409745
0.00012123054013376525,632.2689277210919
0.00012598952777950273,655.1849459653043
0.00013093533273536104,678.9307335910131
0.00013607528864243335,703.5363027526174
0.00014141701702890234,729.0327005209805
0.00014696843861124463,755.4520152509497
0.00015273778503907136,782.8274835466383
0.00015873361110102093,811.1936045840228
0.00016496480740980205,840.5861541036062
0.0001714406135851971,871.0421398879548
0.00017817063195457305,902.5997645996978
0.00018516484179121546,935.2985703890174
0.000192433614111598,969.1795487005555
0.00019998772705352857,1004.2851838398489
0.0002078383818579757,1040.6594688540133
0.00021599721947827182,1078.3479478310912
0.0002244763378413224,1117.397776512787
0.0002332883097864157,1157.8577185392662
0.00024244620170823283,1199.7781854954385
0.0002519635929317015,1243.211348825179
0.0002618545958474233,1288.211170544842
0.0002721338768375308,1334.8334845697377
0.0002828166780230032,1383.1360619860814
0.0002939188398646886,1433.1786675340613
0.0003054568246515432,1485.0231323391847
0.00031744774091091926,1538.7333453395274
0.00032990936877709396,1594.3753505052316
0.00034286018635565856,1652.0174061841199
0.00035631939712285854,1711.729960862487
0.000370306958400514,1773.5858273654994
0.00038484361094874304,1837.660225368603
0.0003999509097203664,1904.0308598225213
0.00041565125582259895,1972.7780117204431
0.00043196792973341727,2043.9845228793167
0.0004489251258218605,2117.7359465969753
0.0004665479882234472,2194.1204582255796
0.000484862648123908,2273.228852866292
0.000503896262506515,2355.1548156208323
0.0005236770544204653,2439.99487843048
0.0005442343548300266,2527.8485758783336
0.0005655986461065005,2618.8184655519694
0.0005878016072274912,2713.010079990135
0.0006108761607505036,2810.532159635169
0.0006348565216305217,2911.4964401558054
0.0006597782479539537,3016.017813244407
0.0006856782936641739,3124.214460993535
0.0007125950633568407,3236.20764899045
0.0007405684692262436,3352.12206100951
0.0007696399902471156,3472.0856393595504
0.0007998527336796708,3596.229625477898
0.000831251498989063,3724.688713190159
0.0008638828442740447,3857.6004837376754
0.000897795155303332,3995.1058994571117
0.0009330387172620361,4137.349424306124
0.0009696657893145519,4284.4789915984575
0.001007730682094461,4436.646003860612
0.0010472898382363582,4594.004026132711
0.0010884019160690055,4756.709408055988
0.0011311278765939214,4924.921753448771
0.001175531073878369,5098.803710082028
0.0012216773489967915,5278.521081679773
0.0012696351276599736,5464.241214537921
0.0013194755216767058,5656.133212761421
0.0013712724343984,5854.368420456364
0.0014251026703029975,6059.119019183337
0.0014810460488806749,6270.559043156448
0.0015391855229902056,6488.863400399433
0.001599607301861487,6714.207457757813
0.0016624009789266115,6946.767347346569
0.0017276596646690358,7186.716987305255
0.0017954801246878305,7434.229590721167
0.0018659629231817451,7689.477309400524
0.001939212572065829,7952.630087364121
0.0020153376859417325,8223.85632762447
0.002094451143151469,8503.319485379243
0.002176670253153458,8791.178825602377
0.002262116930469025,9087.589080061314
0.002350917875457286,9392.697495017639
0.002443204762186487,9706.645794123706
0.0025391144336803463,10029.567171557152
0.002638789104828933,10361.58583758619
0.002742376573264949,10702.817247713192
0.0028500304385181063,11053.363740637957
0.0029619103297725525,11413.316634837578
0.0030781821425650787,11782.753711183492
0.003199018284775064,12161.737380233475
0.0033245979322709396,12550.315558938308
0.003455107294592217,12948.515579317134
0.0035907398910610534,13356.346144868994
0.0037316968377327513,13773.796055995183
0.0038781871456107214,14200.830854811149
0.0040304280305680515,14637.394295940223
0.00418864523543527,15083.400195615744
0.004353073364731888,15538.733503090627
0.00452395623253805,16003.250831450338
0.004701547224022131,16476.774343325367
0.004886109671160325,16959.09516882999
0.005077917243205399,17449.96516394584
0.005277254352483535,17949.0954969718
0.005484416576121017,18456.15963999507
0.005699711094326071,18970.783530550838
0.005923457145875801,19492.551029225004
0.006155986501483508,20020.997525318213
0.006397643955748424,20555.605022200623
0.0066487878384172625,21095.804486546393
0.0069097905457156435,21640.936380453924
0.007181039092537346,22190.27071602008
0.007462935686310132,22743.059487815768
0.007755898323389004,23298.57790898281
0.00806036140886134,23856.048257352108
0.008376776400682916,24414.414883682508
0.008705612479099857,24972.398515501758
0.009047357242349292,25528.68527372902
0.00940251742967013,26082.038549475168
0.009771619672696168,26631.193171531773
0.010155211276345676,27174.81509062776
0.010553861030365234,27711.502631400806
0.010968160052731372,28239.763963162626
0.011398722666160517,28757.854041109396
0.011846187309026826,29263.90383485937
0.012311217482038896,29755.999961470512
0.012794502732078732,30232.199535382297
0.013296759674662111,30690.492788808264
0.013818733056536317,31128.593348138536
0.014361196859990781,31544.057949500242
0.014924955450518284,31934.407054714855
0.015510844769528393,32297.13033384013
0.016119733573881575,32629.704388991293
0.01675252472408214,32929.428050764494
0.017410156523040152,33193.48408767263
0.018093604107387147,33419.04814053499
0.01880388089340914,33603.167843185634
0.019542040079740527,33742.94063351812
0.02030917620904734,33835.440880299546
0.021106426791015535,33877.73269617071
0.021934973989050584,33867.032898465215
0.02279604637318978,33800.56264447782
0.023690920741826323,33675.743992459815
0.02462092401494623,33490.21842750204
0.02558743520168586,33241.81580908331
0.02659188744512693,32928.7712533195
0.027635770147361564,32549.683653143788
0.028720631177978267,32103.62020782384
0.029848079169243254,31590.236203604778
0.03101978590138095,31009.82469872209
0.03223748878149028,30363.339638040787
0.0335029934197723,29652.652141174505
0.03481817630688963,28880.486915279653
0.03618498759642746,28050.369021169092
0.037605453996581675,27167.131111056293
0.03908168177536263,26236.244328136163
0.04061585988376978,25264.433066355814
0.04221026320156896,24259.66504735065
0.04386725591048496,23230.107753189455
0.0455892949998106,22185.40968168305
0.047378933909631396,21135.21814182982
0.049238826317067365,20089.908936742813
0.05117173007114603,19061.575749572065
0.05318051128214196,18060.742961102562
0.05526814857144601,17096.410028012015
0.057437737488265785,16175.946766665336
0.0596924950997073,15307.125464582354
0.0620357647610427,14501.820848961373
0.06447102107323864,13769.776248029752
0.06700187503509585,13114.376038795135
0.06963207939763882,12535.168413593925
0.0723655342286965,12029.840566516194
0.07520629269592405,11594.12125750399
0.07815856707684081,11222.143742008186
0.08122673500479707,10905.269942358083
0.08441534596012978,10633.497954156468
0.0877291280161335,10394.642166356649
0.09117299484984914,10173.461453770204
0.09475205302806537,9951.66512967785
0.09847160957933764,9706.78449075512
0.1023371798632519,9417.425696143018
0.10635449574860109,9066.98496915085
0.11052951411260206,8646.85562874809
0.1148684256737553,8157.827773831095
0.1193776641714435,7610.115661410546
0.1240639159058831,7021.656821806891
0.12893412965257148,6416.554667334757
0.13399552696593373,5822.420628348526
0.1392556128874462,5268.750249481704
0.14472218707411338,4783.597721890684
0.15040335536380234,4387.4407888515
0.15630754179458153,4089.573193451162
0.16244350109588662,3886.030664664687
0.16882033167003618,3759.9237469479676
0.17544748908334581,3683.6487154490937
0.1823348000868439,3622.0027850498886
0.189492477187382,3537.7333080298113
0.19693113379074215,3399.797515991784
0.20466179993919872,3191.8441721926088
0.21269593866686892,2918.9550440996236
0.22104546299710207,2610.541647323649
0.22972275360711503,2312.4613679027057
0.23874067718606454,2066.5752516581665
0.2481126055137766,1894.2614631885967
0.25785243528842716,1794.8522001779618
0.26797460873256895,1747.5044144098276
0.27849413500806414,1712.8272831733882
0.28942661247167484,1648.6883181873814
0.3007882518043098,1533.5195913711668
0.31259590004822796,1377.6597880871918
0.324867065587837,1217.496722155632
0.3376199441111335,1091.2611835996804
0.35087344559027084,1015.8663017822067
0.36464722232127456,978.065130523378
0.37896169806447155,943.674668778783
0.3938380983288488,884.2327828417087
0.4092984818452433,797.7073609557257
0.4253657732750382,710.4235122117838
0.44206379720285277,648.2559930261153
0.45941731346364734,612.648881054327
0.47745205385661277,582.5359208356685
0.4961947603002895,538.479650552884
0.5156732244854959,484.80587709625945
0.5359163290848509,439.98275941459957
0.556954090580013,410.6937329978999
0.5788177037701272,385.01317023617594
0.6015395880274836,352.7011285827492
0.6251534353689703,319.70455253631116
0.6496942604146115,294.6720785347035
0.6751984523072497,274.0265205955555
0.7017038286703824,251.20953154509746
0.7292496916841444,228.98176088910677
0.7578768863625915,211.09825747548177
0.7876278611187046,194.47927738620885
0.8185467307069019,177.6513421062286
0.850679341636415,162.98347792380608
0.8840733401525058,149.89552158378362
0.9187782428863317,137.57744195893042
0.9548455102782278,126.04795675619464
0.9923286228832539,115.33761166150587
