k [1/Mpc],P(k) [Mpc^3]
0.0001,133.64670516699508
0.00010392556829367125,138.89182369129873
0.00010800523745162529,144.34269593704676
0.00011224505680853065,150.00737632998172
0.00011665131316981963,155.89423180833091
0.00012123054013376525,162.01195774963873
0.00012598952777950273,168.36959110062503
0.00013093533273536104,174.97652074000487
0.00013607528864243335,181.8424973313099
0.00014141701702890234,188.977649752116
0.00014696843861124463,196.3925032420448
0.00015273778503907136,204.09799655254204
0.00015873361110102093,212.10549412000103
0.00016496480740980205,220.42679410307457
0.0001714406135851971,229.07414781270876
0.00017817063195457305,238.06027724178713
0.00018516484179121546,247.39838422157345
0.000192433614111598,257.10217875974837
0.00019998772705352857,267.18591732738736
0.0002078383818579757,277.6644250045233
0.00021599721947827182,288.55309354777904
0.0002244763378413224,299.8678636826621
0.0002332883097864157,311.62527324639996
0.00024244620170823283,323.8425015088618
0.0002519635929317015,336.5373992518009
0.0002618545958474233,349.7285014535164
0.0002721338768375308,363.43504078481214
0.0002828166780230032,377.67697816274983
0.0002939188398646886,392.4750249541406
0.0003054568246515432,407.85065240576176
0.00031744774091091926,423.826139210991
0.00032990936877709396,440.4245895683674
0.00034286018635565856,457.6699635417478
0.00035631939712285854,475.58711762319155
0.000370306958400514,494.2018278118464
0.00038484361094874304,513.5408291472211
0.0003999509097203664,533.6318128834171
0.00041565125582259895,554.5034385836695
0.00043196792973341727,576.185416318331
0.0004489251258218605,598.7085554611754
0.0004665479882234472,622.1047986634761
0.000484862648123908,646.4072094475209
0.000503896262506515,671.6499407804546
0.0005236770544204653,697.8683540776988
0.0005442343548300266,725.0990686650442
0.0005655986461065005,753.3800032703479
0.0005878016072274912,782.7503912669972
0.0006108761607505036,813.2507282676612
0.0006348565216305217,844.9228868384276
0.0006597782479539537,877.8101390550055
0.0006856782936641739,911.9571792751847
0.0007125950633568407,947.4102023234701
0.0007405684692262436,984.2168613937856
0.0007696399902471156,1022.4263545569084
0.0007998527336796708,1062.0894359029044
0.000831251498989063,1103.2583695296091
0.0008638828442740447,1145.9870705569303
0.000897795155303332,1190.331019024056
0.0009330387172620361,1236.34732171528
0.0009696657893145519,1284.094785514294
0.001007730682094461,1333.6337937392539
0.0010472898382363582,1385.0264709416845
0.0010884019160690055,1438.336552234716
0.0011311278765939214,1493.6293476701842
0.001175531073878369,1550.97190583582
0.0012216773489967915,1610.4326972334115
0.0012696351276599736,1672.0818221437419
0.0013194755216767058,1735.9909503036922
0.0013712724343984,1802.2331037088134
0.0014251026703029975,1870.882924476987
0.0014810460488806749,1942.016257634026
0.0015391855229902056,2015.7102406351253
0.001599607301861487,2092.0433738640863
0.0016624009789266115,2171.0950644585687
0.0017276596646690358,2252.9459513115453
0.0017954801246878305,2337.67731214928
0.0018659629231817451,2425.370866413038
0.001939212572065829,2516.1091813355115
0.0020153376859417325,2609.9751087760023
0.002094451143151469,2707.051985024719
0.002176670253153458,2807.4230250530095
0.002262116930469025,2911.1705947164464
0.002350917875457286,3018.376898174062
0.002443204762186487,3129.123176562939
0.0025391144336803463,3243.4897458360265
0.002638789104828933,3361.555748046084
0.002742376573264949,3483.397993047787
0.0028500304385181063,3609.091578799665
0.0029619103297725525,3738.7085979843996
0.0030781821425650787,3872.3177203305195
0.003199018284775064,4009.984601803784
0.0033245979322709396,4151.770239905519
0.003455107294592217,4297.731493710051
0.0035907398910610534,4447.919603025885
0.0037316968377327513,4602.37866735356
0.0038781871456107214,4761.1469046329175
0.0040304280305680515,4924.254353752753
0.00418864523543527,5091.723128214057
0.004353073364731888,5263.566474621977
0.00452395623253805,5439.785672891278
0.004701547224022131,5620.3720514138495
0.004886109671160325,5805.304271040227
0.005077917243205399,5994.547699803806
0.005277254352483535,6188.05370790286
0.005484416576121017,6385.751209166776
0.005699711094326071,6587.551871025633
0.005923457145875801,6793.355828240111
0.006155986501483508,7003.053226751269
0.006397643955748424,7216.513890468222
0.0066487878384172625,7433.550318144448
0.0069097905457156435,7653.933191730141
0.007181039092537346,7877.413902078594
0.007462935686310132,8103.7329156855285
0.007755898323389004,8332.60811636531
0.00806036140886134,8563.727329309988
0.008376776400682916,8796.748476110373
0.008705612479099857,9031.293932107434
0.009047357242349292,9266.921593676481
0.00940251742967013,9503.148435936435
0.009771619672696168,9739.445546375127
0.010155211276345676,9975.23311879886
0.010553861030365234,10209.892360989908
0.010968160052731372,10442.743833232442
0.011398722666160517,10673.061588267235
0.011846187309026826,10900.070579598709
0.012311217482038896,11122.930719186154
0.012794502732078732,11340.761935693808
0.013296759674662111,11552.613321834833
0.013818733056536317,11757.47559309067
0.014361196859990781,11954.299874054681
0.014924955450518284,12141.970493102692
0.015510844769528393,12319.342393803185
0.016119733573881575,12485.224153569343
0.01675252472408214,12638.378874125607
0.017410156523040152,12777.563289377691
0.018093604107387147,12901.504270878339
0.01880388089340914,13008.934878423664
0.019542040079740527,13098.610014182537
0.02030917620904734,13169.30797692061
0.021106426791015535,13219.866924373333
0.021934973989050584,13249.209261675693
0.02279604637318978,13256.354144745286
0.023690920741826323,13240.453120704666
0.02462092401494623,13200.859488966831
0.02558743520168586,13137.080426376704
0.02659188744512693,13048.883111970008
0.027635770147361564,12936.30441824822
0.028720631177978267,12799.606387544085
0.029848079169243254,12639.578642448741
0.03101978590138095,12457.26840547764
0.03223748878149028,12253.977878040732
0.0335029934197723,12031.33937023255
0.03481817630688963,11791.189097028167
0.03618498759642746,11536.6505817526
0.037605453996581675,11271.451227273814
0.03908168177536263,10998.75154745838
0.04061585988376978,10720.497358118655
0.04221026320156896,10438.439953966425
0.04386725591048496,10156.132034926703
0.0455892949998106,9878.56431018185
0.047378933909631396,9609.98567662284
0.049238826317067365,9353.19323314704
0.05117173007114603,9110.352207637496
0.05318051128214196,8882.591239386998
0.05526814857144601,8670.4231785639
0.057437737488265785,8473.074940976723
0.0596924950997073,8288.976221195453
0.0620357647610427,8115.409177273989
0.06447102107323864,7948.957755962184
