k [1/Mpc],P(k) [Mpc^3]
0.0001,578.7453940315785
0.00010392556829367125,597.9951113998163
0.00010800523745162529,617.8846511543447
0.00011224505680853065,638.4352088187673
0.00011665131316981963,659.6686774998069
0.00012123054013376525,681.6076906945011
0.00012598952777950273,704.2756417003574
0.00013093533273536104,727.6966893196636
0.00013607528864243335,751.8957650772363
0.00014141701702890234,776.898615499262
0.00014696843861124463,802.7318246206381
0.00015273778503907136,829.4228400751822
0.00015873361110102093,857.0000056270297
0.00016496480740980205,885.4925758515571
0.0001714406135851971,914.9307557097618
0.00017817063195457305,945.3457416145782
0.00018516484179121546,976.7697570622345
0.000192433614111598,1009.2360722181601
0.00019998772705352857,1042.7789825543837
0.0002078383818579757,1077.4338634952535
0.00021599721947827182,1113.237239371868
0.0002244763378413224,1150.2268295530864
0.0002332883097864157,1188.4415724802604
0.00024244620170823283,1227.9216181903655
0.0002519635929317015,1268.708368761595
0.0002618545958474233,1310.8445352671424
0.0002721338768375308,1354.374124397589
0.0002828166780230032,1399.3425220818697
0.0002939188398646886,1445.796535112343
0.0003054568246515432,1493.7844267330186
0.00031744774091091926,1543.3559735642718
0.00032990936877709396,1594.5624721660952
0.00034286018635565856,1647.4568050556547
0.00035631939712285854,1702.0934130625715
0.000370306958400514,1758.528229285556
0.00038484361094874304,1816.8188724059387
0.0003999509097203664,1877.0247027073135
0.00041565125582259895,1939.2068736038607
0.00043196792973341727,2003.4283432683621
0.0004489251258218605,2069.7538059493377
0.0004665479882234472,2138.2498440010236
0.000484862648123908,2208.9848788487593
0.000503896262506515,2282.0291926424125
0.0005236770544204653,2357.455052228461
0.0005442343548300266,2435.3365345724496
0.0005655986461065005,2515.749717866056
0.0005878016072274912,2598.7727731190157
0.0006108761607505036,2684.485977387773
0.0006348565216305217,2772.97177361091
0.0006597782479539537,2864.314422715053
0.0006856782936641739,2958.6001826553634
0.0007125950633568407,3055.91750299431
0.0007405684692262436,3156.356943510845
0.0007696399902471156,3260.0113213345635
0.0007998527336796708,3366.975383950215
0.000831251498989063,3477.345834031322
0.0008638828442740447,3591.2215433088245
0.000897795155303332,3708.70311825378
0.0009330387172620361,3829.8932597880575
0.0009696657893145519,3954.8965635289255
0.001007730682094461,4083.8193361659623
0.0010472898382363582,4216.7699075706605
0.0010884019160690055,4353.85790757607
0.0011311278765939214,4495.194605045111
0.001175531073878369,4640.892684389457
0.0012216773489967915,4791.0654699383385
0.0012696351276599736,4945.827733743104
0.0013194755216767058,5105.294835515021
0.0013712724343984,5269.582800057741
0.0014251026703029975,5438.808475883738
0.0014810460488806749,5613.088324661455
0.0015391855229902056,5792.539240251548
0.001599607301861487,5977.277296426624
0.0016624009789266115,6167.417199023237
0.0017276596646690358,6363.073283721883
0.0017954801246878305,6564.358134775226
0.0018659629231817451,6771.383122902681
0.001939212572065829,6984.257254369745
0.0020153376859417325,7203.085582485487
0.002094451143151469,7427.970770655804
0.002176670253153458,7659.011094878567
0.002262116930469025,7896.300706744551
0.002350917875457286,8139.929199546885
0.002443204762186487,8389.978787162805
0.0025391144336803463,8646.526268059195
0.002638789104828933,8909.641014778763
0.002742376573264949,9179.384364010823
0.0028500304385181063,9455.80993326371
0.0029619103297725525,9738.95922714665
0.0030781821425650787,10028.863849347359
0.003199018284775064,10325.543556748005
0.0033245979322709396,10629.004031083981
0.003455107294592217,10939.238734066448
0.0035907398910610534,11256.22302023566
0.0037316968377327513,11579.915867923024
0.0038781871456107214,11910.259329778126
0.0040304280305680515,12247.17409583584
0.00418864523543527,12590.56260479357
0.004353073364731888,12940.300758411666
0.00452395623253805,13296.238114562164
0.004701547224022131,13658.200511884967
0.004886109671160325,14025.981899523316
0.005077917243205399,14399.349459526782
0.005277254352483535,14778.030043142313
0.005484416576121017,15161.70450597685
0.005699711094326071,15550.025238517088
0.005923457145875801,15942.631261136197
0.006155986501483508,16339.13844223136
0.006397643955748424,16739.077185713868
0.0066487878384172625,17141.835426026926
0.0069097905457156435,17546.7493773895
0.007181039092537346,17953.176909659458
0.007462935686310132,18360.47894424686
0.007755898323389004,18767.9372049656
0.00806036140886134,19174.65939976506
0.008376776400682916,19579.678806767366
0.008705612479099857,19982.01804379519
0.009047357242349292,20380.693728797385
0.00940251742967013,20774.65553134638
0.009771619672696168,21162.67245131019
0.010155211276345676,21543.419621459616
0.010553861030365234,21915.476688477003
0.010968160052731372,22277.302867385035
0.011398722666160517,22627.29818840189
0.011846187309026826,22963.759859259182
0.012311217482038896,23284.916723285853
0.012794502732078732,23588.912198388778
0.013296759674662111,23873.728315097414
0.013818733056536317,24137.30331744169
0.014361196859990781,24377.453005694577
0.014924955450518284,24591.904903151277
0.015510844769528393,24778.365660607928
0.016119733573881575,24934.412275401897
0.01675252472408214,25057.637876448625
0.017410156523040152,25145.597035965875
0.018093604107387147,25195.799726083624
0.01880388089340914,25205.864314899947
0.019542040079740527,25173.39875231083
0.02030917620904734,25096.150442073515
0.021106426791015535,24972.037702342604
0.021934973989050584,24799.106283001365
0.02279604637318978,24575.7234101877
0.023690920741826323,24300.55737986425
0.02462092401494623,23972.654430920255
0.02558743520168586,23591.52975724989
0.02659188744512693,23157.18218205015
0.027635770147361564,22670.161190304338
0.028720631177978267,22131.865896864987
0.029848079169243254,21544.528666184902
0.03101978590138095,20910.910852914643
0.03223748878149028,20234.298847765443
0.0335029934197723,19518.467869707154
0.03481817630688963,18769.21520069261
0.03618498759642746,17994.93928586651
0.037605453996581675,17203.641140445947
0.03908168177536263,16401.132670017567
